Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment
5.0,good 👍 product,Realme C30s (3GB/64GB) Mobile Phone,Smart Phones,Love,Daraz,Positive
5.0,good luck 🤞,Realme C30s (3GB/64GB) Mobile Phone,Smart Phones,Love,Daraz,Positive
5.0,"Alhamdulillah, product quality is very good👍👍👍",Realme C30s (3GB/64GB) Mobile Phone,Smart Phones,Happy,Daraz,Positive
5.0,"good products, Thanks Daraz",Realme C30s (3GB/64GB) Mobile Phone,Smart Phones,Happy,Daraz,Positive
5.0,খুব ভালো একটি প্রোডাক্ট,Realme C30s (3GB/64GB) Mobile Phone,Smart Phones,Happy,Daraz,Positive
5.0,"very nice to use it, camera, charging stability is perfect & fast charging. overall good to me.",Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
5.0,Excellent mobile phone. Superb camera n got android 9 update.,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
3.0,dont like the AI of front camera.somehow over rated,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,Onek Sundor Akti Phone... Ak Kothai Osadharon,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,Very nice product. Fast delivery.,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,"Original product, very good",Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,best price best product,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
5.0,"The smartphone is working nice. bought it through double taka voucher. thank you daraz bangladesh.
thisis the first time i got double taka voucher. 
the only sad thing was the price was reduced 2k after 2 days i purchesed it. could've saved more 2k only if i had waited 2 more days. still by dtv it was a indeed a good deal.",Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
5.0,Very good,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,awesome,Realme 2 Pro - Smartphone Mobile 6.3 - 6GB RAM - 64GB ROM - 16MP + 16MP Camera - Android 8.1 - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,"nice delivery! Khub valovabei hat a pelam, dekha jak, asha kori problem hobena, thanks daraz",Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
2.0,"Product bujia pailam valo laglo,  but EMI jonno kono kagoj niye ase nai,  ami credit card ( amex) diya payment korchi . Tahole ki EMI pabo na???",Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
5.0,Excellent Smartphone with real big RAM & ROM although  the cameras could have been better with a bigger mp capacity.,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,Osadharon Akti Mobile Phone Ja Bole Bojhanor Moto Noy,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,Excellent and Intact. Thanks Daraz,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,it's looking good and I hope it will last long time without any trouble,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,Overall good products.,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,No warranty paper,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Sadness,Daraz,Negative
5.0,aww... it's ok...,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
4.0,Everything OK...,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
3.0,good build quality but it is non warranty product!! But before purchased seller told me this phone have 1 year warranty.,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Sadness,Daraz,Negative
5.0,nice mobile,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
5.0,"Wow..i just got my Realme 2 pro about 2 days ago &  i have got it ,after 3 Days of my ordering it.!!so fast..!!  And the product is also Best..!!Thank you Daraz.!If you guys give us this kind of good & genuine  products, all of your customer will always be with you.☺☺☺",Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
5.0,"Hello everyone I'm happy to enjoy with you. I hope daraz is great communication and great humble with their customers I hope I will continue for shopping in daraz online company.
But if it's possible I would like to suggest one more thing please be make short in shipping and handling days it's very long time mostly it's 5 days.",Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Happy,Daraz,Positive
5.0,valoi,Realme 2 Pro - Smartphone Mobile Phone 6.3 - 8GB RAM - 128GB ROM - 16MP + 16MP Camera - Black Sea - 3500 mAh battery,Smart Phones,Love,Daraz,Positive
1.0,"Today at 3.30 pm I received my item. but, their is so many problems.
1. So, many scratchs on display and body & no protective paper on display. 

2. Charger is not 65 watt & not charging fast. It's not original charger. 

3. Wrong back cover. you provide 1+Nord CE back cover with my device.

4. It's basically used device, i think. 

5. Please take initiative to replace it asap.",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Anger,Daraz,Negative
5.0,পণ্যটা পেয়েছি অনেক ভালো। পারফরমেন্স অনেক ভালো। অনেক ডিসকাউন্ট পেয়েছি। শোরুম প্রাইসএর চেয়ে অনেক কম দামে।,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Love,Daraz,Positive
5.0,মোবাইল অন হচ্ছিলো না মানে চার্জ ০% এটা নতুন মোবাইলের জন্য একটু ভাবনার বিষয়। পরে চার্জে দিয়ে অন করেছি।  এক্টিভেশন ডেইট - আই এম ই আই সব আলহামদুলিল্লাহ ঠিকাছে। তবে বক্সে কোন ট্যাগ ছিলোনা মানে বক্স খুলতে গেলে ছোট যে স্টিকার কাটা লাগে সেটা ছিলো না।,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Sadness,Daraz,Negative
5.0,onek powerful device ata ai price ar modda best akti device,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Love,Daraz,Positive
5.0,29 তারিখে দেওয়ার কথা ছিল। কিন্তু ১ দিন আগেই হাতে পাইছি। অসাধারণ একটা মোবাইল। আসা করি ভাল ভাবে ব্যাবহার করতে পারব।,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive
5.0,"শুধুমাত্র বাংলাদেশের রিয়েলমি অনেক ভাল মানের 
এবং অল্প টাকা প্রোডাক্ট দিয়ে থাকে 
খুব ভালো মানের প্রোডাক্ট পেলাম সাথে গিফট  দিয়েছে রিয়েলমি ❤️❤️❤️❤️❤️
দারাজ এর মাধ্যমে হলে অনেক কম প্রাইজে কিনতে পারলাম 
Realme Gt master edition 
thanks daraz & realme k
special thanks for realme❤️❤️❤️❤️❤️
god bless you realme keep it up",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Love,Daraz,Positive
5.0,"It's my first realme phone!
kinda disappointed with realme's ram management otherwise It's a very good phone in this price segment.",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Sadness,Daraz,Negative
5.0,unofficial mobile official Boley  deya hoyeche eta ekdom Valo kaj na.Cashmemo deya hoy ni.Akhon Kono problem holey official customer service  point a service pabo na.Akhon ki Korte Pari mobile change Kore officials mobile deyar onurodh korchi,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Sadness,Daraz,Negative
5.0,সবকিছু ঠিকঠাক পেয়েছি ধন্যবাদ দারাজ এবং রিয়েলমিকে।,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive
5.0,Quality product.,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Love,Daraz,Positive
5.0,"সব ঠিকঠাক ছিল , অসংখ্য ধন্যবাদ দারাজ বাংলাদেশকে ।",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive
3.0,"অফিসিয়াল ফোন, সবই ঠিক আছে, কিন্তু চার্জ একেবারে জিরো ছিল, জিরো থেকে এক পারসেন্ট চার্জ হতে প্রায় ১০ মিনিট সময় লেগেছে, বুঝতে পারছিনা ব্যাটারি কতদিন স্থায়ী হবে",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Fear,Daraz,Negative
5.0,also good quality products of realme thanks ank kom dame realme er official products kinte parlam daraz thake keep it up relame thanks to Special  daraz❤️❤️❤️❤️❤️,Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive
5.0,"১১.১১ থেকে ভাইচার,ফ্রি ডেলিভারি, এসব দিয়ে দাম ৩০৩৫২ টাকা পরেছে। তবে ক্রেডিট কার্ড না থাকায় আরো ১০০০ টাকা ডিস্কাউন্ট পেলাম না। 

ফোন প্রথমে অন হচ্ছিলো না। ব্যাটারিতে একদমই চার্জ ছিলো না। এতে বোঝা যাচ্ছিলো ফোনটা প্রথম লটের। যার জন্য এতদিনে চার্জ শেষ হয়ে গেছে।

সাথে একটা স্ট্রিমিং স্ট্যান্ড ফ্রি দিয়েছে। তবে সেটি উপরে ভাঙা। তবুও খুশি।",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive
5.0,"I have received a brand new phone and it came exactly as advertised as well as the color that I chose on Daraz. 

But it would have been nicer if RealMe gave me a free pair of earphones as gift!

Thank you Daraz and Thank you RealMe!",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Happy,Daraz,Positive
5.0,"Using as my primary device. Giving review after 8 months of purchase.
Things I like about this device:
1. Compact
2. Design
3. AMOLED display with higher refresh rate
4. No Hiccups on daily basic activities.
5. Good battery life with 65W fast charging.

I am not a gamer, so won't talk about gaming and stuff. But pretty sure It will handle them well.

Things I don't like:
1. Camera, could have been a lot better in my opinion
2. Mono Speaker
3. Realme UI, someone may like it, but i am not a fan of this UI tbh.

Overall it's a 8/10 for me.",Realme GT Master Edition 8GB RAM/128GB ROM Mobile Phone 65W Super Dart Charge 4300mAh Battery - Smartphone,Smart Phones,Love,Daraz,Positive
